id de la partícula "i" 	-	 id's de las partículas cuya distancia borde-borde es menos de rc 
958	-	20, 96, 159, 200, 218, 223, 500, 524, 629, 662, 834, 1003, 1021, 1056, 1100, 1153, 1168, 1180, 1235, 1238, 1250, 1277, 1288, 1350, 1390, 1426, 1474, 1497, 
959	-	15, 27, 74, 130, 184, 187, 205, 331, 383, 385, 400, 476, 711, 830, 845, 972, 993, 1042, 1070, 1132, 1192, 1247, 1258, 1275, 1347, 1348, 1369, 1427, 
960	-	11, 95, 122, 186, 219, 256, 308, 408, 433, 448, 529, 539, 553, 765, 775, 1108, 1148, 1162, 1189, 1230, 1242, 1251, 1361, 1373, 1434, 1441, 1453, 1521, 
961	-	49, 75, 81, 173, 185, 194, 225, 230, 233, 235, 293, 311, 332, 339, 429, 623, 685, 802, 824, 859, 904, 910, 955, 963, 985, 1209, 1260, 1306, 1374, 
962	-	149, 157, 202, 331, 365, 432, 471, 552, 560, 563, 653, 656, 675, 703, 877, 976, 993, 1002, 1094, 1192, 1210, 1258, 1278, 1305, 1336, 1343, 1347, 1427, 1445, 1489, 
963	-	1, 49, 75, 81, 115, 163, 173, 191, 225, 230, 233, 235, 237, 283, 309, 311, 388, 415, 429, 481, 623, 691, 694, 739, 802, 824, 904, 955, 961, 988, 1136, 1177, 1260, 1357, 1374, 1415, 1529, 
964	-	69, 262, 275, 387, 423, 519, 533, 544, 583, 608, 688, 860, 894, 1018, 1029, 1041, 1046, 1075, 1254, 1279, 1506, 1526, 
965	-	77, 306, 503, 546, 989, 991, 1016, 1019, 1197, 1232, 1322, 1452, 
966	-	19, 24, 40, 123, 127, 172, 199, 204, 289, 366, 460, 479, 532, 579, 794, 815, 916, 940, 950, 1006, 1025, 1099, 1115, 1174, 1352, 1396, 1435, 1514, 
967	-	265, 585, 619, 657, 677, 742, 760, 783, 786, 837, 840, 851, 1001, 1004, 1037, 1084, 1317, 1432, 1463, 1468, 1488, 
968	-	60, 71, 89, 196, 231, 294, 305, 349, 438, 516, 543, 554, 611, 631, 676, 699, 736, 768, 807, 874, 882, 903, 1017, 1120, 1184, 1187, 1188, 1270, 1379, 1528, 
969	-	22, 110, 151, 169, 182, 259, 314, 342, 411, 421, 436, 517, 527, 559, 576, 658, 700, 797, 843, 888, 943, 1073, 1085, 1107, 1181, 1185, 1211, 1518, 
970	-	3, 32, 49, 115, 134, 152, 233, 235, 309, 323, 373, 384, 415, 441, 599, 602, 606, 726, 747, 826, 988, 1051, 1136, 1177, 1257, 1259, 1318, 1357, 1374, 1424, 1529, 
971	-	38, 50, 82, 177, 268, 304, 341, 358, 363, 384, 447, 558, 697, 735, 820, 850, 864, 994, 1079, 1198, 1231, 1392, 1437, 1459, 1485, 
972	-	15, 27, 74, 135, 184, 187, 205, 331, 383, 385, 400, 452, 476, 711, 830, 842, 845, 959, 1042, 1083, 1132, 1247, 1258, 1275, 1348, 1369, 1427, 
973	-	37, 58, 136, 290, 324, 375, 411, 451, 477, 700, 737, 888, 914, 920, 945, 1069, 1112, 1200, 1225, 1362, 1393, 1413, 1423, 1532, 
974	-	36, 46, 47, 193, 242, 245, 316, 337, 368, 394, 492, 513, 534, 551, 659, 746, 836, 865, 986, 995, 1027, 1121, 1201, 1212, 1466, 1531, 
975	-	8, 12, 21, 41, 180, 183, 395, 419, 499, 616, 634, 713, 792, 806, 808, 873, 910, 926, 985, 1024, 1033, 1038, 1048, 1126, 1150, 1158, 1190, 1248, 1451, 1455, 1462, 1504, 
976	-	35, 42, 47, 109, 149, 153, 193, 202, 367, 401, 459, 471, 492, 552, 560, 563, 656, 675, 703, 865, 962, 986, 1002, 1070, 1210, 1280, 1287, 1296, 1305, 1347, 1489, 
977	-	80, 92, 153, 188, 210, 264, 308, 357, 408, 448, 453, 635, 644, 686, 749, 832, 866, 925, 1057, 1064, 1108, 1208, 1262, 1296, 1302, 1366, 1376, 1475, 
978	-	16, 71, 91, 119, 294, 305, 343, 389, 397, 402, 403, 439, 522, 538, 543, 547, 569, 628, 666, 757, 768, 1087, 1088, 1125, 1184, 1222, 1252, 1298, 1404, 1420, 1528, 
979	-	56, 156, 214, 220, 327, 549, 562, 605, 612, 633, 678, 782, 863, 981, 1141, 1326, 1328, 1382, 1457, 1495, 1508, 
980	-	29, 179, 246, 250, 505, 508, 592, 669, 684, 717, 774, 825, 949, 1049, 1093, 1111, 1122, 1127, 1151, 1163, 1178, 1207, 1290, 1323, 1375, 1383, 
981	-	56, 102, 214, 220, 327, 470, 487, 549, 562, 605, 612, 633, 782, 863, 868, 979, 1131, 1202, 1315, 1326, 1328, 1377, 1382, 1398, 1495, 1508, 
982	-	110, 138, 167, 244, 251, 295, 312, 406, 407, 436, 439, 461, 517, 522, 595, 754, 776, 814, 1013, 1022, 1087, 1107, 1181, 1211, 1219, 1417, 1511, 
983	-	23, 25, 67, 189, 239, 297, 353, 354, 398, 464, 510, 541, 557, 607, 652, 753, 823, 922, 927, 936, 941, 1196, 1206, 1234, 
984	-	60, 91, 119, 209, 240, 343, 349, 362, 378, 379, 434, 502, 542, 548, 645, 661, 676, 743, 768, 827, 882, 886, 903, 953, 1010, 1017, 1088, 1134, 1252, 1458, 
985	-	8, 12, 21, 180, 194, 230, 311, 313, 317, 339, 392, 419, 499, 616, 634, 685, 859, 910, 955, 961, 975, 992, 1024, 1033, 1038, 1209, 1306, 1504, 1505, 
986	-	35, 42, 47, 109, 140, 193, 316, 367, 401, 459, 471, 492, 552, 659, 675, 746, 836, 865, 956, 974, 976, 1002, 1027, 1121, 1212, 1280, 1287, 1344, 1358, 1454, 
987	-	31, 78, 273, 480, 496, 507, 531, 536, 561, 610, 695, 715, 769, 801, 919, 999, 1028, 1116, 1143, 1330, 1439, 1473, 1512, 1513, 
988	-	1, 49, 75, 81, 115, 152, 154, 163, 173, 191, 230, 233, 235, 309, 311, 388, 415, 481, 623, 691, 694, 726, 739, 747, 802, 826, 904, 955, 963, 970, 1136, 1177, 1357, 1374, 1529, 
989	-	77, 83, 306, 665, 913, 951, 965, 1016, 1019, 1071, 1320, 1322, 1408, 1452, 
990	-	128, 170, 201, 246, 287, 318, 325, 564, 577, 609, 627, 640, 663, 679, 751, 805, 852, 858, 924, 998, 1049, 1151, 1267, 1406, 1442, 1448, 1461, 
991	-	45, 77, 96, 166, 223, 306, 371, 503, 546, 777, 857, 965, 1016, 1056, 1100, 1146, 1197, 1232, 1235, 1277, 1322, 1350, 
992	-	3, 21, 32, 54, 79, 85, 115, 194, 230, 235, 313, 317, 323, 339, 373, 478, 897, 910, 985, 1024, 1098, 1106, 1272, 1388, 1505, 
993	-	27, 130, 205, 331, 365, 383, 385, 432, 560, 703, 845, 877, 959, 962, 1032, 1042, 1094, 1192, 1247, 1255, 1258, 1261, 1343, 1347, 1369, 1427, 1445, 1489, 1509, 
994	-	50, 82, 134, 384, 441, 446, 558, 599, 606, 668, 735, 820, 826, 971, 1051, 1079, 1104, 1198, 1231, 1257, 1259, 1273, 1318, 1416, 1424, 1485, 
995	-	36, 46, 103, 113, 174, 242, 245, 286, 316, 394, 422, 513, 551, 649, 746, 789, 819, 865, 956, 974, 1012, 1027, 1061, 1121, 1194, 1212, 1331, 1344, 1466, 1531, 
996	-	164, 213, 229, 292, 300, 345, 424, 443, 457, 580, 651, 657, 693, 786, 840, 844, 851, 947, 1001, 1004, 1058, 1084, 1096, 1156, 1175, 1229, 1291, 1317, 1421, 1463, 1477, 1501, 
997	-	198, 261, 418, 454, 467, 514, 672, 705, 718, 763, 1065, 1069, 1089, 1199, 1289, 1393, 1532, 
998	-	128, 160, 170, 201, 246, 287, 320, 325, 427, 564, 577, 627, 640, 663, 751, 818, 852, 924, 990, 1049, 1151, 1267, 1406, 1442, 1448, 1461, 1464, 1516, 
999	-	7, 78, 105, 124, 132, 143, 273, 322, 360, 445, 480, 494, 495, 496, 530, 671, 741, 769, 813, 869, 881, 987, 1028, 1091, 1145, 1179, 1324, 1334, 1368, 1440, 1491, 1513, 1525, 
1000	-	30, 38, 98, 177, 268, 290, 341, 454, 458, 467, 672, 735, 820, 831, 835, 850, 920, 939, 1069, 1200, 1205, 1437, 1496, 1532, 
1001	-	572, 585, 619, 657, 783, 786, 800, 840, 851, 967, 996, 1004, 1037, 1084, 1171, 1291, 1300, 1312, 1317, 1397, 1432, 1488, 
1002	-	35, 42, 47, 109, 149, 153, 202, 331, 401, 432, 471, 552, 560, 563, 656, 675, 703, 877, 962, 976, 986, 1070, 1210, 1280, 1287, 1305, 1347, 1427, 1445, 1489, 
1003	-	20, 159, 200, 218, 524, 629, 662, 834, 958, 1021, 1052, 1100, 1114, 1153, 1157, 1180, 1216, 1235, 1238, 1250, 1288, 1390, 1426, 1474, 1497, 
1004	-	265, 585, 619, 625, 657, 677, 783, 786, 837, 840, 851, 967, 996, 1001, 1037, 1084, 1154, 1291, 1317, 1432, 1463, 
1005	-	6, 203, 234, 260, 382, 490, 588, 626, 637, 665, 884, 895, 899, 913, 951, 1176, 1292, 1378, 1381, 1524, 
1006	-	19, 24, 40, 45, 123, 172, 330, 347, 371, 405, 479, 504, 579, 777, 794, 857, 916, 966, 1016, 1025, 1099, 1146, 1232, 1367, 1396, 1514, 
1007	-	64, 87, 107, 137, 150, 236, 291, 416, 473, 593, 601, 702, 709, 758, 793, 1008, 1055, 1067, 1123, 1140, 1159, 1269, 1301, 1329, 1356, 1387, 1419, 
1008	-	64, 87, 107, 137, 150, 236, 291, 416, 473, 593, 601, 702, 709, 758, 793, 890, 1007, 1055, 1067, 1123, 1140, 1159, 1269, 1301, 1356, 1387, 1419, 1498, 
1009	-	57, 129, 186, 308, 336, 408, 433, 448, 591, 600, 635, 749, 781, 866, 925, 1057, 1064, 1148, 1230, 1251, 1268, 1302, 1366, 1441, 1453, 1493, 1494, 1510, 1522, 
1010	-	190, 240, 254, 378, 434, 466, 542, 661, 670, 690, 743, 804, 827, 846, 861, 953, 984, 1095, 1118, 1186, 
1011	-	39, 62, 185, 277, 282, 293, 328, 332, 333, 361, 442, 555, 710, 716, 738, 810, 867, 870, 911, 929, 1035, 1209, 1226, 1228, 1245, 1286, 1443, 1519, 
1012	-	46, 84, 103, 174, 242, 245, 286, 296, 394, 422, 426, 513, 523, 649, 722, 995, 1061, 1194, 1203, 1304, 1321, 1331, 1365, 1384, 1531, 
1013	-	104, 167, 244, 252, 312, 387, 406, 407, 522, 544, 673, 754, 814, 982, 1046, 1219, 1271, 1417, 1511, 
1014	-	68, 163, 168, 191, 237, 374, 388, 412, 414, 526, 566, 594, 691, 739, 830, 854, 915, 1129, 1218, 1335, 1338, 1415, 1470, 
1015	-	204, 289, 370, 491, 532, 752, 787, 790, 871, 940, 1074, 1115, 1117, 1174, 1217, 1233, 1283, 1308, 1310, 1340, 1352, 1435, 1523, 
1016	-	24, 40, 77, 83, 166, 306, 330, 347, 371, 405, 479, 503, 504, 777, 857, 965, 989, 991, 1006, 1146, 1197, 1232, 1320, 1322, 1408, 1452, 
1017	-	60, 71, 89, 91, 119, 196, 209, 294, 349, 362, 378, 379, 434, 502, 542, 543, 631, 645, 661, 676, 699, 736, 743, 768, 882, 886, 903, 968, 984, 1088, 1187, 1252, 1458, 1528, 
1018	-	69, 275, 387, 423, 519, 533, 544, 583, 608, 688, 725, 740, 860, 894, 964, 1029, 1041, 1046, 1075, 1254, 1279, 1332, 1526, 
1019	-	44, 125, 232, 248, 321, 575, 665, 706, 719, 750, 784, 917, 952, 965, 989, 1183, 1380, 1482, 
1020	-	25, 67, 214, 398, 464, 470, 497, 557, 607, 650, 652, 681, 723, 728, 898, 937, 1128, 1131, 1135, 1266, 1327, 1354, 1377, 1425, 
1021	-	96, 159, 200, 218, 267, 463, 500, 524, 629, 704, 720, 834, 912, 958, 1003, 1110, 1130, 1137, 1168, 1180, 1235, 1238, 1349, 1350, 1426, 1497, 
1022	-	110, 138, 167, 251, 295, 406, 436, 439, 461, 522, 595, 611, 666, 754, 776, 797, 874, 982, 1073, 1087, 1107, 1181, 1184, 1211, 1219, 1270, 1379, 1417, 
1023	-	161, 180, 280, 335, 372, 395, 472, 486, 520, 618, 687, 713, 727, 731, 778, 806, 873, 875, 926, 1095, 1126, 1190, 1191, 1227, 1447, 1451, 1455, 1530, 
1024	-	12, 21, 41, 79, 85, 180, 183, 313, 317, 346, 395, 419, 478, 499, 616, 634, 780, 792, 808, 853, 873, 910, 926, 928, 975, 985, 992, 1033, 1038, 1048, 1062, 1150, 1190, 1272, 1388, 1405, 1412, 1451, 1455, 1504, 1505, 
1025	-	19, 24, 40, 123, 127, 172, 199, 204, 289, 366, 460, 479, 532, 579, 794, 815, 916, 940, 950, 966, 1006, 1099, 1115, 1174, 1352, 1396, 1435, 1514, 
1026	-	14, 86, 186, 334, 376, 425, 433, 591, 639, 759, 781, 890, 896, 1034, 1047, 1139, 1148, 1441, 1493, 1494, 1507, 1510, 1521, 
1027	-	36, 42, 46, 47, 193, 211, 242, 245, 316, 337, 368, 394, 401, 492, 513, 534, 540, 551, 659, 714, 746, 836, 865, 974, 986, 995, 1121, 1212, 1454, 1466, 1531, 
1028	-	31, 78, 124, 212, 273, 480, 496, 507, 531, 536, 561, 610, 695, 715, 745, 769, 878, 881, 919, 987, 999, 1116, 1143, 1224, 1330, 1440, 1473, 1487, 1513, 1525, 
1029	-	69, 224, 262, 275, 423, 519, 533, 544, 583, 608, 688, 860, 894, 964, 1018, 1041, 1046, 1075, 1254, 1279, 1332, 1506, 1526, 
1030	-	45, 96, 247, 267, 270, 431, 463, 500, 642, 704, 766, 1050, 1082, 1110, 1130, 1137, 1349, 1367, 
1031	-	118, 141, 161, 271, 335, 442, 484, 520, 667, 670, 803, 816, 817, 846, 905, 1095, 1158, 1186, 1248, 1293, 1303, 1447, 1462, 1465, 1517, 1530, 
1032	-	130, 227, 299, 365, 391, 450, 669, 728, 774, 788, 937, 993, 1094, 1101, 1221, 1255, 1261, 1266, 1274, 1278, 1343, 1425, 1436, 1509, 
1033	-	8, 12, 21, 118, 180, 339, 392, 395, 419, 484, 499, 616, 634, 713, 873, 910, 926, 975, 985, 1024, 1038, 1158, 1190, 1209, 1248, 1306, 1451, 1504, 
1034	-	29, 57, 108, 117, 129, 175, 176, 186, 336, 433, 505, 565, 591, 600, 781, 896, 923, 1026, 1127, 1139, 1207, 1268, 1337, 1493, 1494, 1510, 1522, 
1035	-	39, 185, 277, 283, 293, 328, 332, 333, 361, 429, 555, 716, 810, 824, 833, 867, 870, 911, 1011, 1164, 1209, 1228, 1237, 1245, 1249, 1260, 1443, 1519, 
1036	-	43, 181, 197, 239, 281, 301, 326, 381, 440, 444, 449, 506, 550, 568, 578, 617, 785, 906, 936, 1039, 1045, 1054, 1063, 1096, 1149, 1172, 1234, 1263, 1371, 1422, 1429, 1449, 1460, 1533, 
1037	-	72, 148, 572, 584, 585, 619, 657, 783, 786, 800, 812, 840, 851, 967, 1001, 1004, 1084, 1171, 1300, 1309, 1312, 1317, 1397, 1432, 1488, 
1038	-	8, 12, 21, 41, 180, 183, 395, 419, 499, 616, 634, 713, 792, 806, 808, 873, 926, 975, 985, 1024, 1033, 1048, 1126, 1150, 1158, 1190, 1248, 1451, 1455, 1504, 
1039	-	0, 23, 239, 281, 301, 381, 440, 449, 506, 568, 578, 680, 785, 936, 1036, 1054, 1063, 1138, 1172, 1196, 1214, 1263, 1422, 1429, 1460, 1479, 1499, 1533, 
1040	-	48, 56, 97, 206, 220, 390, 396, 498, 549, 612, 678, 732, 761, 772, 782, 839, 868, 944, 957, 1144, 1202, 1285, 1325, 1457, 1495, 
1041	-	69, 224, 262, 275, 387, 423, 519, 533, 544, 583, 608, 688, 860, 894, 964, 1018, 1029, 1046, 1075, 1254, 1279, 1332, 1506, 1526, 
1042	-	15, 42, 74, 140, 184, 205, 331, 385, 476, 560, 597, 675, 703, 711, 842, 877, 959, 972, 993, 1070, 1132, 1192, 1247, 1258, 1275, 1287, 1347, 1348, 1369, 1427, 1454, 1489, 
1043	-	86, 279, 334, 376, 425, 771, 799, 890, 1067, 1140, 1242, 1301, 1356, 1521, 
1044	-	48, 206, 390, 498, 609, 720, 732, 744, 748, 761, 798, 839, 858, 908, 912, 944, 1078, 1142, 1144, 1168, 1285, 1426, 
1045	-	23, 43, 52, 53, 142, 181, 197, 239, 241, 281, 444, 449, 464, 475, 506, 652, 664, 764, 823, 906, 922, 927, 936, 1036, 1206, 1234, 1243, 1263, 1429, 1460, 1483, 1533, 
1046	-	104, 252, 262, 387, 423, 521, 533, 544, 894, 902, 964, 1013, 1018, 1029, 1041, 1075, 1271, 1511, 1526, 
1047	-	14, 86, 186, 334, 376, 425, 433, 591, 639, 759, 781, 890, 896, 1026, 1148, 1441, 1453, 1493, 1494, 1507, 1510, 1521, 
1048	-	21, 41, 180, 183, 317, 346, 395, 478, 499, 616, 634, 727, 780, 792, 793, 806, 808, 853, 873, 926, 928, 975, 1024, 1038, 1062, 1123, 1147, 1150, 1190, 1388, 1405, 1412, 1419, 1451, 1455, 
1049	-	128, 170, 179, 246, 250, 325, 592, 663, 679, 684, 717, 825, 852, 949, 980, 990, 998, 1066, 1093, 1151, 1178, 1281, 1290, 1372, 1375, 1442, 1448, 
1050	-	9, 127, 172, 199, 216, 243, 247, 270, 298, 431, 460, 642, 766, 815, 1030, 1072, 1082, 1102, 1155, 1276, 1284, 1355, 
1051	-	4, 101, 134, 152, 253, 263, 384, 386, 558, 599, 606, 668, 674, 726, 747, 826, 970, 994, 1079, 1104, 1136, 1166, 1198, 1223, 1231, 1239, 1256, 1257, 1259, 1273, 1318, 1416, 1424, 1529, 
1052	-	116, 139, 159, 200, 218, 226, 329, 348, 493, 524, 574, 581, 632, 647, 654, 662, 773, 879, 880, 891, 892, 931, 1003, 1216, 1250, 1342, 
1053	-	107, 162, 203, 279, 291, 462, 490, 570, 588, 593, 601, 709, 712, 771, 778, 791, 799, 935, 1067, 1092, 1123, 1159, 1170, 1329, 1341, 1360, 
1054	-	224, 275, 278, 326, 381, 440, 568, 578, 583, 608, 785, 860, 1036, 1039, 1103, 1138, 1149, 1172, 1422, 1460, 1506, 
1055	-	65, 79, 87, 120, 150, 236, 291, 346, 416, 473, 702, 758, 780, 793, 848, 853, 897, 928, 1007, 1008, 1062, 1081, 1098, 1269, 1297, 1356, 1387, 1388, 1405, 1412, 1419, 1446, 1492, 
1056	-	45, 96, 166, 223, 371, 503, 504, 546, 777, 958, 991, 1100, 1146, 1153, 1197, 1232, 1235, 1277, 1350, 1367, 
1057	-	57, 92, 129, 149, 308, 336, 433, 448, 600, 635, 644, 749, 866, 925, 977, 1009, 1064, 1086, 1105, 1251, 1268, 1296, 1302, 1337, 1345, 1366, 1475, 1510, 1522, 
1058	-	52, 55, 100, 156, 164, 197, 213, 215, 229, 241, 285, 292, 300, 345, 377, 424, 443, 457, 580, 630, 651, 693, 844, 947, 996, 1068, 1133, 1141, 1156, 1175, 1229, 1243, 1291, 1299, 1421, 1449, 1477, 1478, 1483, 1501, 
1059	-	7, 178, 190, 222, 343, 389, 445, 530, 538, 547, 724, 741, 827, 881, 1080, 1118, 1125, 1179, 1252, 1316, 1334, 1368, 1400, 
1060	-	90, 145, 155, 238, 245, 368, 394, 636, 714, 722, 867, 887, 907, 911, 1201, 1203, 1228, 1237, 1249, 1282, 1311, 1321, 1519, 1531, 
1061	-	10, 46, 84, 103, 114, 174, 286, 296, 422, 426, 489, 513, 523, 649, 819, 995, 1012, 1194, 1304, 1331, 1365, 1384, 
1062	-	21, 41, 183, 291, 346, 462, 478, 499, 616, 634, 709, 727, 780, 792, 793, 806, 808, 853, 928, 935, 1024, 1048, 1055, 1123, 1147, 1150, 1159, 1190, 1388, 1405, 1412, 1419, 1451, 1455, 
1063	-	43, 70, 181, 197, 326, 381, 440, 443, 449, 457, 506, 550, 568, 617, 625, 677, 906, 1036, 1039, 1096, 1103, 1149, 1154, 1263, 1371, 1422, 1449, 1460, 1463, 
1064	-	57, 80, 92, 129, 308, 336, 408, 433, 448, 635, 644, 686, 749, 832, 866, 925, 977, 1009, 1057, 1105, 1208, 1251, 1262, 1268, 1296, 1302, 1366, 1475, 1522, 
1065	-	198, 258, 261, 302, 418, 514, 689, 705, 718, 763, 938, 997, 1089, 1199, 1289, 1472, 
1066	-	102, 227, 299, 307, 391, 450, 487, 549, 633, 660, 669, 679, 717, 774, 788, 805, 825, 868, 1049, 1093, 1202, 1281, 1315, 1372, 1398, 1428, 1436, 
1067	-	64, 107, 137, 162, 236, 279, 291, 593, 601, 709, 758, 799, 1007, 1008, 1043, 1053, 1123, 1140, 1159, 1170, 1301, 1329, 1341, 1356, 1360, 
1068	-	9, 55, 97, 100, 156, 164, 213, 215, 216, 229, 243, 285, 292, 300, 345, 377, 396, 424, 457, 580, 651, 678, 693, 844, 947, 1058, 1124, 1133, 1141, 1156, 1175, 1229, 1294, 1299, 1355, 1421, 1457, 1477, 1478, 1501, 
1069	-	30, 58, 261, 290, 418, 454, 467, 672, 737, 831, 914, 920, 945, 973, 997, 1000, 1089, 1199, 1200, 1225, 1362, 1393, 1496, 1532, 
1070	-	42, 47, 140, 184, 205, 331, 471, 476, 492, 540, 560, 597, 659, 675, 703, 836, 842, 877, 959, 976, 1002, 1042, 1132, 1192, 1247, 1258, 1280, 1287, 1347, 1348, 1369, 1427, 1454, 1489, 
1071	-	83, 260, 266, 274, 382, 621, 665, 913, 951, 989, 1119, 1176, 1193, 1241, 1292, 1320, 1378, 1381, 1408, 
1072	-	9, 100, 147, 164, 199, 215, 216, 243, 247, 270, 298, 377, 424, 642, 766, 1050, 1102, 1124, 1155, 1175, 1276, 1284, 1355, 1421, 1478, 1503, 
1073	-	110, 151, 182, 251, 259, 295, 314, 411, 421, 436, 517, 527, 559, 576, 595, 776, 797, 843, 969, 1022, 1085, 1107, 1181, 1185, 1211, 1389, 1417, 1518, 
1074	-	171, 204, 366, 370, 491, 532, 589, 752, 787, 822, 871, 933, 934, 940, 950, 1015, 1115, 1117, 1174, 1195, 1217, 1283, 1308, 1352, 1435, 1523, 
1075	-	69, 252, 275, 387, 423, 519, 533, 544, 583, 608, 673, 688, 725, 740, 860, 964, 1018, 1029, 1041, 1046, 1090, 1253, 1254, 1279, 1332, 1409, 1526, 
1076	-	14, 64, 65, 73, 137, 195, 258, 284, 302, 573, 689, 702, 756, 759, 890, 1140, 1269, 1472, 1498, 
1077	-	76, 131, 201, 351, 356, 465, 577, 641, 818, 855, 954, 1401, 1438, 1480, 1481, 1486, 
1078	-	112, 206, 609, 654, 720, 744, 748, 798, 834, 858, 891, 912, 944, 1044, 1142, 1144, 1168, 1426, 1430, 
1079	-	38, 50, 82, 101, 134, 228, 341, 358, 384, 386, 447, 545, 558, 668, 735, 820, 971, 994, 1051, 1104, 1198, 1231, 1239, 1257, 1259, 1273, 1295, 1318, 1392, 1416, 1450, 1459, 
1080	-	178, 190, 222, 343, 378, 547, 670, 724, 741, 804, 816, 827, 886, 953, 1059, 1118, 1125, 1179, 1252, 1316, 1400, 
1081	-	65, 73, 87, 120, 150, 195, 236, 284, 319, 416, 473, 702, 756, 828, 847, 848, 1055, 1167, 1269, 1297, 1387, 1446, 1492, 1498, 
1082	-	97, 243, 247, 267, 270, 396, 417, 463, 500, 642, 678, 704, 720, 766, 772, 908, 957, 1030, 1050, 1110, 1124, 1130, 1137, 1155, 1294, 1349, 1355, 
1083	-	15, 33, 74, 135, 187, 272, 353, 398, 399, 400, 452, 456, 510, 571, 972, 1152, 1213, 1351, 1407, 
1084	-	585, 619, 657, 677, 783, 786, 800, 837, 840, 851, 967, 996, 1001, 1004, 1037, 1291, 1317, 1432, 1463, 1488, 
1085	-	37, 182, 259, 314, 324, 348, 375, 411, 421, 436, 527, 559, 576, 581, 647, 773, 797, 843, 879, 892, 931, 969, 1073, 1181, 1389, 
1086	-	57, 92, 117, 129, 157, 336, 505, 508, 563, 600, 653, 656, 923, 1057, 1105, 1111, 1163, 1210, 1336, 1337, 1345, 1383, 1522, 
1087	-	71, 138, 167, 231, 251, 294, 295, 305, 397, 403, 406, 439, 461, 522, 543, 569, 595, 611, 666, 754, 776, 874, 978, 982, 1022, 1184, 1219, 1270, 1298, 1379, 1404, 1420, 1528, 
1088	-	60, 71, 91, 119, 294, 305, 343, 349, 362, 378, 389, 403, 543, 547, 569, 645, 661, 676, 724, 743, 768, 827, 882, 886, 903, 978, 984, 1017, 1125, 1252, 1298, 1404, 1420, 1528, 
1089	-	198, 261, 418, 454, 467, 514, 672, 705, 718, 920, 939, 997, 1065, 1069, 1199, 1393, 1532, 
1090	-	5, 126, 207, 340, 501, 515, 519, 525, 544, 582, 646, 688, 708, 725, 729, 740, 762, 821, 1075, 1173, 1253, 1332, 1395, 1409, 1410, 1520, 1527, 
1091	-	7, 16, 78, 104, 105, 132, 143, 322, 360, 402, 445, 480, 494, 495, 530, 628, 671, 757, 813, 869, 881, 999, 1145, 1179, 1222, 1271, 1324, 1334, 1368, 1440, 1491, 1525, 
1092	-	34, 162, 232, 248, 428, 469, 474, 511, 570, 588, 614, 624, 637, 648, 712, 731, 750, 778, 791, 875, 901, 952, 1053, 1170, 1341, 1360, 
1093	-	179, 227, 299, 307, 391, 508, 592, 669, 684, 717, 774, 788, 825, 949, 980, 1049, 1066, 1122, 1178, 1255, 1274, 1278, 1281, 1290, 1372, 1436, 
1094	-	157, 365, 432, 563, 653, 656, 703, 877, 962, 993, 1032, 1192, 1210, 1255, 1261, 1274, 1278, 1336, 1343, 1383, 1436, 1445, 
1095	-	161, 240, 254, 280, 335, 372, 472, 486, 520, 618, 667, 670, 687, 713, 804, 806, 817, 846, 861, 905, 953, 1010, 1023, 1031, 1126, 1158, 1186, 1191, 1227, 1293, 1447, 1462, 1465, 1530, 
1096	-	43, 70, 197, 300, 326, 381, 440, 443, 457, 550, 580, 617, 625, 651, 677, 844, 906, 996, 1036, 1063, 1149, 1154, 1156, 1291, 1371, 1449, 1460, 1463, 1477, 1501, 
1097	-	28, 61, 340, 344, 404, 525, 528, 582, 587, 643, 725, 856, 930, 1160, 1165, 1214, 1314, 1410, 1411, 1479, 1520, 
1098	-	54, 79, 85, 120, 317, 323, 373, 478, 692, 780, 848, 897, 928, 992, 1055, 1106, 1272, 1297, 1313, 1388, 1405, 1412, 1419, 1446, 1492, 
1099	-	19, 24, 40, 123, 127, 172, 199, 204, 330, 366, 460, 479, 504, 532, 579, 777, 794, 815, 857, 916, 966, 1006, 1025, 1115, 1396, 1514, 
1100	-	20, 96, 166, 223, 503, 546, 662, 958, 991, 1003, 1056, 1153, 1180, 1197, 1235, 1250, 1277, 1288, 1350, 1390, 1474, 1497, 
1101	-	130, 227, 299, 307, 391, 450, 487, 497, 650, 669, 728, 774, 788, 898, 937, 1032, 1128, 1221, 1255, 1261, 1266, 1274, 1354, 1377, 1425, 1436, 1509, 
1102	-	19, 127, 147, 172, 199, 298, 366, 460, 584, 766, 809, 815, 822, 950, 1050, 1072, 1276, 1284, 1309, 1333, 1397, 1503, 
1103	-	70, 224, 278, 326, 381, 440, 568, 625, 677, 1054, 1063, 1138, 1149, 1154, 1161, 1172, 1371, 1422, 1506, 
1104	-	4, 50, 101, 134, 152, 253, 263, 288, 384, 386, 558, 606, 668, 674, 726, 747, 826, 994, 1051, 1079, 1166, 1198, 1231, 1239, 1256, 1257, 1259, 1273, 1318, 1416, 1424, 1450, 
1105	-	57, 92, 117, 129, 149, 202, 336, 505, 563, 635, 644, 653, 656, 866, 923, 1057, 1064, 1086, 1163, 1210, 1296, 1305, 1336, 1337, 1345, 1366, 1383, 1522, 
1106	-	3, 32, 54, 79, 85, 120, 146, 313, 317, 323, 373, 446, 478, 518, 602, 692, 848, 897, 992, 1098, 1272, 1313, 1388, 1446, 1456, 1505, 
